DATA;TOTAL_VENDA;CAIXA_VENDEDOR;COD_FORMA_PGTO;VALOR_CANCELADO;NUMERO_CUPOM_FISCAL
2018-12-22 00:00:00.000;221;JLP;1;0;514
2018-12-22 00:00:00.000;572;JLP;4;0;515
2018-12-22 00:00:00.000;528;JLP;1;0;516
2018-12-22 00:00:00.000;184;JLP;4;0;517
2018-12-22 00:00:00.000;199;JLP;4;0;518
2018-12-22 00:00:00.000;481;JLP;##;140,6;519
2018-12-22 00:00:00.000;225;JLP;4;0;520
2018-12-22 00:00:00.000;470;JLP;##;0;521
2018-12-22 00:00:00.000;412;JLP;4;0;522
2018-12-22 00:00:00.000;470;JLP;4;0;523
2018-12-22 00:00:00.000;242;JLP;4;0;524
2018-12-22 00:00:00.000;368;JLP;4;0;525
2018-12-22 00:00:00.000;608;JLP;1;0;526
2018-12-22 00:00:00.000;380;JLP;4;0;527
2018-12-22 00:00:00.000;380;JLP;4;0;528
2018-12-22 00:00:00.000;287;JLP;4;0;529
2018-12-22 00:00:00.000;469;JLP;4;0;530
2018-12-22 00:00:00.000;147;JLP;4;0;531
2018-12-22 00:00:00.000;209;JLP;4;0;532
2018-12-22 00:00:00.000;161;JLP;4;0;533
2018-12-22 00:00:00.000;333;JLP;4;0;534
2018-12-22 00:00:00.000;493;JLP;4;0;535
2018-12-22 00:00:00.000;223;JLP;##;0;536
2018-12-22 00:00:00.000;143;JLP;1;0;537
2018-12-22 00:00:00.000;428;JLP;1;0;538
2018-12-22 00:00:00.000;349;JLP;4;0;539
2018-12-22 00:00:00.000;306;JLP;4;0;540
2018-12-22 00:00:00.000;447;JLP;4;0;541
2018-12-22 00:00:00.000;378;JLP;1;0;542
2018-12-22 00:00:00.000;362;JLP;4;0;543
2018-12-22 00:00:00.000;225;JLP;1;0;544
2018-12-22 00:00:00.000;571;JLP;4;0;545
2018-12-22 00:00:00.000;189;JLP;4;0;546
2018-12-22 00:00:00.000;274;JLP;4;0;547
2018-12-22 00:00:00.000;484;JLP;1;0;548
2018-12-22 00:00:00.000;610;JLP;4;0;549
2018-12-22 00:00:00.000;478;JLP;4;0;550
2018-12-22 00:00:00.000;122;JLP;##;0;551
2018-12-22 00:00:00.000;311;JLP;4;0;552
2018-12-22 00:00:00.000;433;JLP;4;0;553
2018-12-22 00:00:00.000;603;JLP;4;0;554
2018-12-22 00:00:00.000;330;JLP;4;0;555
2018-12-22 00:00:00.000;478;JLP;4;0;556
2018-12-22 00:00:00.000;202;JLP;4;0;557
2018-12-22 00:00:00.000;488;JLP;4;0;558
2018-12-22 00:00:00.000;442;JLP;4;0;559
2018-12-22 00:00:00.000;474;JLP;1;0;560
2018-12-22 00:00:00.000;132;JLP;4;0;561
2018-12-22 00:00:00.000;161;JLP;4;0;562
2018-12-22 00:00:00.000;430;JLP;1;0;563
2018-12-22 00:00:00.000;538;JLP;4;0;564
2018-12-22 00:00:00.000;123;JLP;4;0;565
2018-12-22 00:00:00.000;467;JLP;1;0;566
2018-12-22 00:00:00.000;603;JLP;4;0;567
2018-12-22 00:00:00.000;259;JLP;4;0;568
2018-12-22 00:00:00.000;599;JLP;4;0;569
2018-12-22 00:00:00.000;215;JLP;4;0;570
2018-12-22 00:00:00.000;200;JLP;1;0;571
2018-12-22 00:00:00.000;358;JLP;1;0;572
2018-12-22 00:00:00.000;215;JLP;4;0;573
2018-12-22 00:00:00.000;369;JLP;4;0;574
2018-12-22 00:00:00.000;235;JLP;4;0;575
2018-12-22 00:00:00.000;263;JLP;4;0;576
2018-12-22 00:00:00.000;570;JLP;4;0;577
2018-12-22 00:00:00.000;180;JLP;1;0;578
2018-12-22 00:00:00.000;295;JLP;3;0;579
2018-12-22 00:00:00.000;587;JLP;1;0;580
2018-12-22 00:00:00.000;330;JLP;3;0;581
2018-12-22 00:00:00.000;141;JLP;1;0;582
2018-12-22 00:00:00.000;589;JLP;4;0;583
2018-12-22 00:00:00.000;192;JLP;1;0;584
2018-12-22 00:00:00.000;381;JLP;1;0;585
2018-12-22 00:00:00.000;510;JLP;3;0;586
2018-12-22 00:00:00.000;218;JLP;3;0;587
2018-12-22 00:00:00.000;180;JLP;1;0;588
2018-12-22 00:00:00.000;250;JLP;4;0;589
2018-12-22 00:00:00.000;119;JLP;1;0;590
2018-12-22 00:00:00.000;111;JLP;4;0;591
2018-12-22 00:00:00.000;437;JLP;4;0;592
2018-12-22 00:00:00.000;319;JLP;1;0;593
2018-12-22 00:00:00.000;189;JLP;1;0;594
2018-12-22 00:00:00.000;610;JLP;1;0;595
2018-12-22 00:00:00.000;129;JLP;##;0;596
2018-12-22 00:00:00.000;223;JLP;3;0;597
2018-12-22 00:00:00.000;300;JLP;3;0;598
2018-12-22 00:00:00.000;313;JLP;3;0;599
2018-12-22 00:00:00.000;323;JLP;3;0;600
2018-12-22 00:00:00.000;444;JLP;1;0;601
2018-12-22 00:00:00.000;491;JLP;1;0;602
2018-12-22 00:00:00.000;334;JLP;4;0;603
2018-12-22 00:00:00.000;494;JLP;3;0;604
2018-12-22 00:00:00.000;479;JLP;3;0;605
2018-12-22 00:00:00.000;495;JLP;1;0;606
2018-12-22 00:00:00.000;116;JLP;1;0;607
2018-12-22 00:00:00.000;593;JLP;1;0;608
2018-12-22 00:00:00.000;259;JLP;1;0;609
2018-12-22 00:00:00.000;533;JLP;4;0;610
2018-12-22 00:00:00.000;354;JLP;1;0;611
2018-12-22 00:00:00.000;584;JLP;4;0;612
2018-12-22 00:00:00.000;331;JLP;1;0;613
2018-12-22 00:00:00.000;404;JLP;4;0;614
2018-12-22 00:00:00.000;488;JLP;1;0;615
2018-12-22 00:00:00.000;221;JLP;1;0;616
2018-12-22 00:00:00.000;336;JLP;1;0;617
2018-12-22 00:00:00.000;208;JLP;1;0;618
2018-12-22 00:00:00.000;580;JLP;1;0;619
2018-12-22 00:00:00.000;377;JLP;3;0;620
2018-12-22 00:00:00.000;175;JLP;1;0;621
2018-12-22 00:00:00.000;127;JLP;4;0;622
2018-12-22 00:00:00.000;278;JLP;1;0;623
2018-12-22 00:00:00.000;592;JLP;1;0;624
2018-12-22 00:00:00.000;497;JLP;1;0;625
2018-12-22 00:00:00.000;186;JLP;1;0;626
2018-12-22 00:00:00.000;406;JLP;3;0;627
2018-12-22 00:00:00.000;249;JLP;3;0;628
2018-12-22 00:00:00.000;268;JLP;1;0;629
2018-12-22 00:00:00.000;228;JLP;3;0;630
2018-12-22 00:00:00.000;421;JLP;1;0;631
2018-12-22 00:00:00.000;349;JLP;4;0;632
2018-12-22 00:00:00.000;580;JLP;1;0;633
2018-12-22 00:00:00.000;175;JLP;4;0;634
2018-12-22 00:00:00.000;165;JLP;1;0;635
2018-12-22 00:00:00.000;349;JLP;1;0;636
2018-12-22 00:00:00.000;568;JLP;3;0;637
2018-12-22 00:00:00.000;172;JLP;4;0;638
2018-12-22 00:00:00.000;213;JLP;3;0;639
2018-12-22 00:00:00.000;356;JLP;1;0;640
2018-12-22 00:00:00.000;409;JLP;1;0;641
2018-12-22 00:00:00.000;302;JLP;4;0;642
2018-12-22 00:00:00.000;351;JLP;1;0;643
2018-12-22 00:00:00.000;474;JLP;1;0;644
2018-12-22 00:00:00.000;134;JLP;3;0;645
2018-12-22 00:00:00.000;551;JLP;4;0;646
2018-12-23 00:00:00.000;314;JLP;1;0;647
2018-12-23 00:00:00.000;503;JLP;3;0;648
2018-12-23 00:00:00.000;169;JLP;3;0;649
2018-12-23 00:00:00.000;568;JLP;4;0;650
2018-12-23 00:00:00.000;250;JLP;3;0;651
2018-12-23 00:00:00.000;476;JLP;3;0;652
2018-12-23 00:00:00.000;458;JLP;1;0;653
2018-12-23 00:00:00.000;266;JLP;4;0;654
2018-12-23 00:00:00.000;370;JLP;3;0;655
2018-12-23 00:00:00.000;595;JLP;3;0;656
2018-12-23 00:00:00.000;273;JLP;1;0;657
2018-12-23 00:00:00.000;514;JLP;1;0;658
2018-12-23 00:00:00.000;374;JLP;4;0;659
2018-12-23 00:00:00.000;142;JLP;3;0;660
2018-12-23 00:00:00.000;250;JLP;1;0;661
2018-12-23 00:00:00.000;388;JLP;4;0;662
2018-12-23 00:00:00.000;197;JLP;1;0;663
2018-12-23 00:00:00.000;237;JLP;1;0;664
2018-12-23 00:00:00.000;409;JLP;3;0;665
2018-12-23 00:00:00.000;464;JLP;3;0;666
2018-12-23 00:00:00.000;255;JLP;4;0;667
2018-12-23 00:00:00.000;483;JLP;4;0;668
2018-12-23 00:00:00.000;575;JLP;4;0;669
2018-12-23 00:00:00.000;442;JLP;1;0;670
2018-12-23 00:00:00.000;155;JLP;##;0;671
2018-12-23 00:00:00.000;277;JLP;3;0;672
2018-12-23 00:00:00.000;449;JLP;3;0;673
2018-12-23 00:00:00.000;495;JLP;4;0;674
2018-12-23 00:00:00.000;245;JLP;3;0;675
2018-12-23 00:00:00.000;496;JLP;3;0;676
2018-12-23 00:00:00.000;209;JLP;4;0;677
2018-12-23 00:00:00.000;111;JLP;1;0;678
2018-12-23 00:00:00.000;533;JLP;1;0;679
2018-12-23 00:00:00.000;399;JLP;4;0;680
2018-12-23 00:00:00.000;383;JLP;3;0;681
2018-12-23 00:00:00.000;271;JLP;4;0;682
2018-12-23 00:00:00.000;452;JLP;3;0;683
2018-12-23 00:00:00.000;466;JLP;3;0;684
2018-12-23 00:00:00.000;477;JLP;4;0;685
2018-12-23 00:00:00.000;167;JLP;1;0;686
2018-12-23 00:00:00.000;396;JLP;1;0;687
2018-12-23 00:00:00.000;582;JLP;1;0;688
2018-12-23 00:00:00.000;228;JLP;4;0;689
2018-12-23 00:00:00.000;139;JLP;3;0;690
2018-12-23 00:00:00.000;243;JLP;4;0;691
2018-12-23 00:00:00.000;458;JLP;3;0;692
2018-12-23 00:00:00.000;451;JLP;4;0;693
2018-12-23 00:00:00.000;268;JLP;4;0;694
2018-12-23 00:00:00.000;516;JLP;3;0;695
2018-12-23 00:00:00.000;130;JLP;3;0;696
2018-12-23 00:00:00.000;520;JLP;4;0;697
2018-12-23 00:00:00.000;415;JLP;4;0;698
2018-12-23 00:00:00.000;221;JLP;1;0;699
2018-12-23 00:00:00.000;180;JLP;4;0;700
2018-12-23 00:00:00.000;259;JLP;3;0;701
2018-12-23 00:00:00.000;558;JLP;4;0;702
2018-12-23 00:00:00.000;314;JLP;4;0;703
2018-12-23 00:00:00.000;215;JLP;1;0;704
2018-12-23 00:00:00.000;285;JLP;4;0;705
2018-12-23 00:00:00.000;126;JLP;4;0;706
2018-12-23 00:00:00.000;340;JLP;3;0;707
2018-12-23 00:00:00.000;132;JLP;1;0;708
2018-12-23 00:00:00.000;561;JLP;1;0;709
2018-12-23 00:00:00.000;167;JLP;4;56,9;710
2018-12-23 00:00:00.000;181;JLP;3;0;711
2018-12-23 00:00:00.000;127;JLP;4;0;712
2018-12-23 00:00:00.000;466;JLP;4;0;713
2018-12-23 00:00:00.000;240;JLP;4;0;714
2018-12-23 00:00:00.000;522;JLP;4;0;715
2018-12-23 00:00:00.000;483;JLP;4;0;716
2018-12-23 00:00:00.000;598;JLP;3;0;717
2018-12-23 00:00:00.000;534;JLP;3;0;718
2018-12-23 00:00:00.000;266;JLP;1;0;719
2018-12-23 00:00:00.000;451;JLP;3;0;720
2018-12-23 00:00:00.000;242;JLP;1;0;721
2018-12-23 00:00:00.000;348;JLP;1;0;722
2018-12-23 00:00:00.000;476;JLP;4;0;723
2018-12-23 00:00:00.000;388;JLP;3;0;724
2018-12-23 00:00:00.000;326;JLP;4;0;725
2018-12-23 00:00:00.000;461;JLP;3;0;726
2018-12-23 00:00:00.000;536;JLP;1;0;727
2018-12-23 00:00:00.000;369;JLP;3;0;728
2018-12-23 00:00:00.000;331;JLP;4;0;729
2018-12-23 00:00:00.000;317;JLP;4;0;730
2018-12-23 00:00:00.000;501;JLP;##;0;731
2018-12-23 00:00:00.000;418;JLP;1;0;732
2018-12-23 00:00:00.000;123;JLP;1;0;733
2018-12-23 00:00:00.000;552;JLP;1;0;734
2018-12-23 00:00:00.000;119;JLP;4;0;735
2018-12-23 00:00:00.000;456;JLP;3;0;736
2018-12-23 00:00:00.000;500;JLP;4;0;737
2018-12-23 00:00:00.000;111;JLP;4;0;738
2018-12-23 00:00:00.000;359;JLP;4;0;739
2018-12-23 00:00:00.000;385;JLP;1;0;740
2018-12-23 00:00:00.000;117;JLP;4;0;741
2018-12-23 00:00:00.000;238;JLP;4;0;742
2018-12-23 00:00:00.000;224;JLP;1;0;743
2018-12-23 00:00:00.000;312;JLP;3;0;744
2018-12-23 00:00:00.000;345;JLP;4;0;745
2018-12-23 00:00:00.000;243;JLP;3;0;746
2018-12-23 00:00:00.000;270;JLP;3;0;747
2018-12-23 00:00:00.000;185;JLP;3;0;748
2018-12-23 00:00:00.000;169;JLP;4;0;749
2018-12-23 00:00:00.000;542;JLP;4;0;750
2018-12-23 00:00:00.000;401;JLP;4;0;751
2018-12-23 00:00:00.000;490;JLP;4;0;752
2018-12-23 00:00:00.000;577;JLP;1;0;753
2018-12-23 00:00:00.000;388;JLP;3;0;754
2018-12-23 00:00:00.000;537;JLP;3;0;755
2018-12-23 00:00:00.000;288;JLP;3;35,9;756
2018-12-23 00:00:00.000;479;JLP;1;0;757
2018-12-23 00:00:00.000;261;JLP;4;0;758
2018-12-23 00:00:00.000;222;JLP;4;0;759
2018-12-23 00:00:00.000;111;JLP;4;0;760
2018-12-23 00:00:00.000;385;JLP;1;0;761
2018-12-23 00:00:00.000;318;JLP;3;99,9;762
2018-12-23 00:00:00.000;410;JLP;4;0;763
2018-12-23 00:00:00.000;576;JLP;4;0;764
2018-12-23 00:00:00.000;406;JLP;4;0;765
2018-12-23 00:00:00.000;480;JLP;1;0;766
2018-12-23 00:00:00.000;482;JLP;4;0;767
2018-12-23 00:00:00.000;333;JLP;4;0;768
2018-12-23 00:00:00.000;429;JLP;4;0;769
2018-12-23 00:00:00.000;156;JLP;3;0;770
2018-12-23 00:00:00.000;218;JLP;4;0;771
2018-12-23 00:00:00.000;394;JLP;4;0;772
2018-12-23 00:00:00.000;227;JLP;3;0;773
2018-12-23 00:00:00.000;200;JLP;4;0;774
2018-12-23 00:00:00.000;529;JLP;1;0;775
2018-12-23 00:00:00.000;593;JLP;1;0;776
2018-12-23 00:00:00.000;603;JLP;3;0;777
2018-12-23 00:00:00.000;606;JLP;4;0;778
2018-12-23 00:00:00.000;226;JLP;4;0;779
2018-12-23 00:00:00.000;228;JLP;4;0;780
2018-12-23 00:00:00.000;245;JLP;3;0;781
2018-12-23 00:00:00.000;419;JLP;4;0;782
2018-12-23 00:00:00.000;366;JLP;4;0;783
2018-12-23 00:00:00.000;134;JLP;4;0;784
2018-12-23 00:00:00.000;482;JLP;3;0;785
2018-12-23 00:00:00.000;521;JLP;4;0;786
2018-12-23 00:00:00.000;230;JLP;3;0;787
2018-12-23 00:00:00.000;255;JLP;3;0;788
2018-12-23 00:00:00.000;308;JLP;4;0;789
2018-12-23 00:00:00.000;537;JLP;1;0;790
2018-12-23 00:00:00.000;612;JLP;1;0;791
2018-12-23 00:00:00.000;221;JLP;1;0;792
2018-12-23 00:00:00.000;165;JLP;1;0;793
2018-12-23 00:00:00.000;565;JLP;1;0;794
2018-12-23 00:00:00.000;578;JLP;3;0;795
2018-12-23 00:00:00.000;358;JLP;1;0;796
2018-12-23 00:00:00.000;298;JLP;4;0;797
2018-12-23 00:00:00.000;171;JLP;4;0;798
2018-12-23 00:00:00.000;256;JLP;3;0;799
2018-12-23 00:00:00.000;393;JLP;1;0;800
2018-12-23 00:00:00.000;292;JLP;1;0;801
2018-12-23 00:00:00.000;519;JLP;1;0;802
2018-12-23 00:00:00.000;528;JLP;4;0;803
2018-12-23 00:00:00.000;376;JLP;1;0;804
2018-12-23 00:00:00.000;594;JLP;1;0;805
2018-12-23 00:00:00.000;331;JLP;1;0;806
2018-12-23 00:00:00.000;525;JLP;3;0;807
2018-12-23 00:00:00.000;197;JLP;4;0;808
2018-12-23 00:00:00.000;200;JLP;1;0;809
2018-12-23 00:00:00.000;523;JLP;3;0;810
2018-12-23 00:00:00.000;211;JLP;3;0;811
2018-12-23 00:00:00.000;276;JLP;3;0;812
2018-12-23 00:00:00.000;584;JLP;4;0;813
2018-12-23 00:00:00.000;162;JLP;4;0;814
2018-12-23 00:00:00.000;250;JLP;4;0;815
2018-12-23 00:00:00.000;297;JLP;1;0;816
2018-12-23 00:00:00.000;466;JLP;4;0;817
2018-12-23 00:00:00.000;576;JLP;4;0;818
2018-12-23 00:00:00.000;346;JLP;1;0;819
2018-12-23 00:00:00.000;277;JLP;3;0;820
2018-12-23 00:00:00.000;606;JLP;1;0;821
2018-12-23 00:00:00.000;301;JLP;3;0;822
2018-12-23 00:00:00.000;252;JLP;4;0;823
2018-12-23 00:00:00.000;221;JLP;1;0;824
2018-12-23 00:00:00.000;126;JLP;4;0;825
2018-12-23 00:00:00.000;128;JLP;3;0;826
2018-12-23 00:00:00.000;229;JLP;1;0;827
2018-12-23 00:00:00.000;195;JLP;4;0;828
2018-12-23 00:00:00.000;583;JLP;1;0;829
2018-12-23 00:00:00.000;248;JLP;3;0;830
2018-12-23 00:00:00.000;387;JLP;4;0;831
2018-12-23 00:00:00.000;380;JLP;1;0;832
2018-12-23 00:00:00.000;482;JLP;4;0;833
2018-12-23 00:00:00.000;384;JLP;3;0;834
2018-12-23 00:00:00.000;517;JLP;1;0;835
2018-12-23 00:00:00.000;159;JLP;4;0;836
2018-12-23 00:00:00.000;499;JLP;3;0;837
2018-12-23 00:00:00.000;254;JLP;3;0;838
2018-12-23 00:00:00.000;196;JLP;1;0;839
2018-12-23 00:00:00.000;119;JLP;3;0;840
2018-12-23 00:00:00.000;592;JLP;4;0;841
2018-12-23 00:00:00.000;395;JLP;3;0;842
2018-12-23 00:00:00.000;140;JLP;1;0;843
2018-12-23 00:00:00.000;555;JLP;1;0;844
2018-12-23 00:00:00.000;415;JLP;1;0;845
2018-12-23 00:00:00.000;155;JLP;1;0;846
2018-12-23 00:00:00.000;421;JLP;1;0;847
2018-12-23 00:00:00.000;466;JLP;4;0;848
2018-12-23 00:00:00.000;136;JLP;3;0;849
2018-12-23 00:00:00.000;277;JLP;4;0;850
2018-12-23 00:00:00.000;533;JLP;1;0;851
2018-12-23 00:00:00.000;584;JLP;4;0;852
2018-12-23 00:00:00.000;123;JLP;3;0;853
2018-12-23 00:00:00.000;541;JLP;4;0;854
2018-12-23 00:00:00.000;332;JLP;##;0;855
2018-12-23 00:00:00.000;509;JLP;1;0;856
2018-12-23 00:00:00.000;320;JLP;4;0;857
2018-12-23 00:00:00.000;519;JLP;3;0;858
2018-12-23 00:00:00.000;373;JLP;3;0;859
2018-12-23 00:00:00.000;228;JLP;1;0;860
2018-12-23 00:00:00.000;336;JLP;1;0;861
2018-12-23 00:00:00.000;270;JLP;##;0;862
2018-12-23 00:00:00.000;391;JLP;4;0;863
2018-12-23 00:00:00.000;233;JLP;1;0;864
2018-12-23 00:00:00.000;498;JLP;4;0;865
2018-12-23 00:00:00.000;384;JLP;1;0;866
2018-12-23 00:00:00.000;430;JLP;1;0;867
2018-12-23 00:00:00.000;460;JLP;4;0;868
2018-12-23 00:00:00.000;394;JLP;4;0;869
2018-12-23 00:00:00.000;604;JLP;1;0;870
2018-12-23 00:00:00.000;174;JLP;4;0;871
2018-12-23 00:00:00.000;532;JLP;1;0;872
2018-12-23 00:00:00.000;347;JLP;1;0;873
2018-12-23 00:00:00.000;539;JLP;4;0;874
2018-12-23 00:00:00.000;163;JLP;4;0;875
2018-12-23 00:00:00.000;172;JLP;1;0;876
2018-12-23 00:00:00.000;168;JLP;1;0;877
2018-12-23 00:00:00.000;436;JLP;1;0;878
2018-12-23 00:00:00.000;459;JLP;1;0;879
2018-12-23 00:00:00.000;274;JLP;4;0;880
2018-12-23 00:00:00.000;300;JLP;4;0;881
2018-12-23 00:00:00.000;400;JLP;3;0;882
2018-12-23 00:00:00.000;174;JLP;4;0;883
2018-12-23 00:00:00.000;590;JLP;1;0;884
2018-12-24 00:00:00.000;482;JLP;1;0;885
2018-12-24 00:00:00.000;565;JLP;1;0;886
2018-12-24 00:00:00.000;600;JLP;1;0;887
2018-12-24 00:00:00.000;390;JLP;3;0;888
2018-12-24 00:00:00.000;470;JLP;3;0;889
2018-12-24 00:00:00.000;249;JLP;1;0;890
2018-12-24 00:00:00.000;339;JLP;4;0;891
2018-12-24 00:00:00.000;219;JLP;3;0;892
2018-12-24 00:00:00.000;313;JLP;1;0;893
2018-12-24 00:00:00.000;319;JLP;3;0;894
2018-12-24 00:00:00.000;518;JLP;1;0;895
2018-12-24 00:00:00.000;305;JLP;4;0;896
2018-12-24 00:00:00.000;472;JLP;4;0;897
2018-12-24 00:00:00.000;248;JLP;1;0;898
2018-12-24 00:00:00.000;443;JLP;1;0;899
2018-12-24 00:00:00.000;188;JLP;1;0;900
2018-12-24 00:00:00.000;582;JLP;1;0;901
2018-12-24 00:00:00.000;165;JLP;4;0;902
2018-12-24 00:00:00.000;187;JLP;1;0;903
2018-12-24 00:00:00.000;487;JLP;1;0;904
2018-12-24 00:00:00.000;437;JLP;4;0;905
2018-12-24 00:00:00.000;290;JLP;1;0;906
2018-12-24 00:00:00.000;254;JLP;3;0;907
2018-12-24 00:00:00.000;151;JLP;4;0;908
2018-12-24 00:00:00.000;375;JLP;4;0;909
2018-12-24 00:00:00.000;223;JLP;3;0;910
2018-12-24 00:00:00.000;350;JLP;4;0;911
2018-12-24 00:00:00.000;192;JLP;4;0;912
2018-12-24 00:00:00.000;255;JLP;1;0;913
2018-12-24 00:00:00.000;498;JLP;1;0;914
2018-12-24 00:00:00.000;119;JLP;3;0;915
2018-12-24 00:00:00.000;130;JLP;4;0;916
2018-12-24 00:00:00.000;410;JLP;1;0;917
2018-12-24 00:00:00.000;306;JLP;4;0;918
2018-12-24 00:00:00.000;528;JLP;1;0;919
2018-12-24 00:00:00.000;204;JLP;4;0;920
2018-12-24 00:00:00.000;133;JLP;4;0;921
2018-12-24 00:00:00.000;284;JLP;1;0;922
2018-12-24 00:00:00.000;130;JLP;1;0;923
2018-12-24 00:00:00.000;457;JLP;4;123,9;924
2018-12-24 00:00:00.000;248;JLP;4;0;925
2018-12-24 00:00:00.000;217;JLP;4;0;926
2018-12-24 00:00:00.000;324;JLP;4;0;927
2018-12-24 00:00:00.000;328;JLP;1;0;928
2018-12-24 00:00:00.000;372;JLP;1;0;929
2018-12-24 00:00:00.000;281;JLP;4;0;930
2018-12-24 00:00:00.000;390;JLP;4;0;931
2018-12-24 00:00:00.000;246;JLP;4;0;932
2018-12-24 00:00:00.000;612;JLP;4;0;933
2018-12-24 00:00:00.000;281;JLP;1;0;934
2018-12-24 00:00:00.000;111;JLP;1;0;935
2018-12-24 00:00:00.000;335;JLP;4;0;936
2018-12-24 00:00:00.000;587;JLP;4;0;937
2018-12-24 00:00:00.000;321;JLP;1;0;938
2018-12-24 00:00:00.000;268;JLP;1;0;939
2018-12-24 00:00:00.000;385;JLP;4;0;940
2018-12-24 00:00:00.000;471;JLP;4;0;941
2018-12-24 00:00:00.000;239;JLP;##;0;942
2018-12-24 00:00:00.000;414;JLP;4;0;943
2018-12-24 00:00:00.000;161;JLP;4;0;944
2018-12-24 00:00:00.000;136;JLP;1;0;945
2018-12-24 00:00:00.000;448;JLP;1;0;946
2018-12-24 00:00:00.000;542;JLP;4;0;947
2018-12-24 00:00:00.000;156;JLP;1;0;948
2018-12-24 00:00:00.000;501;JLP;4;0;949
2018-12-24 00:00:00.000;138;JLP;4;0;950
2018-12-24 00:00:00.000;513;JLP;4;0;951
2018-12-24 00:00:00.000;147;JLP;4;0;952
2018-12-24 00:00:00.000;538;JLP;1;0;953
2018-12-24 00:00:00.000;414;JLP;4;0;954
2018-12-24 00:00:00.000;196;JLP;1;0;955
2018-12-24 00:00:00.000;371;JLP;4;0;956
2018-12-24 00:00:00.000;335;JLP;4;0;957
2018-12-24 00:00:00.000;275;JLP;4;0;958
2018-12-24 00:00:00.000;215;JLP;1;0;959
2018-12-24 00:00:00.000;197;JLP;4;0;960
2018-12-24 00:00:00.000;536;JLP;1;0;961
2018-12-24 00:00:00.000;567;JLP;4;0;962
2018-12-24 00:00:00.000;343;JLP;4;0;963
2018-12-24 00:00:00.000;462;JLP;1;0;964
2018-12-24 00:00:00.000;142;JLP;1;0;965
2018-12-24 00:00:00.000;302;JLP;1;0;966
2018-12-24 00:00:00.000;166;JLP;4;0;967
2018-12-24 00:00:00.000;239;JLP;1;0;968
2018-12-24 00:00:00.000;151;JLP;4;0;969
2018-12-24 00:00:00.000;379;JLP;4;0;970
2018-12-24 00:00:00.000;374;JLP;4;0;971
2018-12-24 00:00:00.000;233;JLP;4;0;972
2018-12-24 00:00:00.000;340;JLP;1;0;973
2018-12-24 00:00:00.000;446;JLP;4;0;974
2018-12-24 00:00:00.000;591;JLP;1;0;975
2018-12-24 00:00:00.000;386;JLP;1;0;976
2018-12-24 00:00:00.000;225;JLP;4;0;977
2018-12-24 00:00:00.000;369;JLP;1;0;978
2018-12-24 00:00:00.000;592;JLP;4;0;979
2018-12-24 00:00:00.000;382;JLP;1;0;980
2018-12-24 00:00:00.000;128;JLP;4;0;981
2018-12-24 00:00:00.000;289;JLP;4;0;982
2018-12-24 00:00:00.000;280;JLP;4;0;983
2018-12-24 00:00:00.000;513;JLP;4;0;984
2018-12-24 00:00:00.000;262;JLP;4;0;985
2018-12-24 00:00:00.000;342;JLP;1;0;986
2018-12-24 00:00:00.000;506;JLP;4;0;987
2018-12-24 00:00:00.000;380;JLP;3;0;988
2018-12-24 00:00:00.000;560;JLP;4;0;989
2018-12-24 00:00:00.000;134;JLP;4;0;990
2018-12-24 00:00:00.000;341;JLP;1;0;991
2018-12-24 00:00:00.000;481;JLP;3;0;992
2018-12-24 00:00:00.000;487;JLP;1;0;993
2018-12-24 00:00:00.000;591;JLP;1;0;994
2018-12-24 00:00:00.000;482;JLP;1;0;995
2018-12-24 00:00:00.000;531;JLP;1;0;996
2018-12-24 00:00:00.000;568;JLP;3;0;997
2018-12-24 00:00:00.000;166;JLP;1;0;998
2018-12-24 00:00:00.000;416;JLP;3;0;999
2018-12-24 00:00:00.000;122;JLP;1;0;1000
2018-12-24 00:00:00.000;443;JLP;1;0;1001
2018-12-24 00:00:00.000;297;JLP;4;0;1002
2018-12-24 00:00:00.000;118;JLP;1;0;1003
2018-12-24 00:00:00.000;401;JLP;4;0;1004
2018-12-24 00:00:00.000;176;JLP;1;0;1005
2018-12-24 00:00:00.000;296;JLP;##;0;1006
2018-12-24 00:00:00.000;582;JLP;1;0;1007
2018-12-24 00:00:00.000;525;JLP;1;0;1008
2018-12-24 00:00:00.000;133;JLP;3;0;1009
2018-12-24 00:00:00.000;189;JLP;1;0;1010
2018-12-24 00:00:00.000;233;JLP;1;0;1011
2018-12-24 00:00:00.000;588;JLP;##;0;1012
2018-12-24 00:00:00.000;414;JLP;1;0;1013
2018-12-24 00:00:00.000;232;JLP;1;46,9;1014
2018-12-24 00:00:00.000;200;JLP;1;0;1015
2018-12-24 00:00:00.000;227;JLP;##;58,9;1016
2018-12-24 00:00:00.000;476;JLP;##;0;1017
2018-12-24 00:00:00.000;170;JLP;3;0;1018
2018-12-24 00:00:00.000;397;JLP;4;0;1019
2018-12-24 00:00:00.000;543;JLP;1;0;1020
2018-12-24 00:00:00.000;275;JLP;##;0;1021
2018-12-24 00:00:00.000;470;JLP;1;0;1022
2018-12-24 00:00:00.000;433;JLP;1;30,9;1023
2018-12-24 00:00:00.000;172;JLP;3;0;1024
2018-12-24 00:00:00.000;567;JLP;3;0;1025
2018-12-24 00:00:00.000;220;JLP;1;0;1026
2018-12-24 00:00:00.000;611;JLP;1;0;1027
